Finanzposition;Bezeichnung;EIN/AUS;Teilabschnitt;VQ;FG;DKL;AOB;Voranschlag 2011 EUR;Voranschlag 2010 EUR;Rechnung 2009 EUR
'1.27300.723000';AMTSPAUSCHALIEN UND REPRÄSENTATIONSAUSGABEN;AUSGABE;'27300';24;9;'G0161';'1600';       6500.00;       4500.00;       3290.30
'1.27300.726100';MITGLIEDSBEITRÄGE AN INSTITUTIONEN (IM INLAND);AUSGABE;'27300';24;9;'';'1600';        100.00;        100.00;          0.00
'1.27300.728000';ENTGELTE FÜR SONSTIGE LEISTUNGEN WB;AUSGABE;'27300';24;9;'G0161';'1600';          0.00;          0.00;       1518.27
'1.27300.728006';ENTGELTE FÜR SONSTIGE LEISTUNGEN GBG-WERKSTÄTTEN;AUSGABE;'27300';24;3;'G0161';'1600';       7000.00;          0.00;          0.00
'1.27300.728020';ENTGELTE FÜR SONSTIGE LEISTUNGEN PG RFID;AUSGABE;'27300';24;8;'G0162';'1600';          0.00;       3000.00;          0.00
'1.27300.728100';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'27300';24;8;'12101';'0804';        400.00;        400.00;        664.04
'1.27300.728110';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'27300';24;9;'12003';'0805';          0.00;      50000.00;      19417.98
'1.27300.728200';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'27300';24;9;'G0161';'1600';      20300.00;      19000.00;      33703.13
'1.27300.728300';ENTGELTE FÜR SONSTIGE LEISTUNGEN POSTSERVICE;AUSGABE;'27300';24;9;'G0161';'1600';      16500.00;      15000.00;      18302.52
'1.27300.728310';ENTGELTE FÜR SONSTIGE LEISTUNGEN SCHULUNGEN;AUSGABE;'27300';24;9;'G0161';'1600';        100.00;        100.00;          0.00
'1.27300.728400';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'27300';24;8;'G0161';'1600';      20700.00;       5700.00;       2130.00
'1.27300.728600';ENTGELTE FÜR SONSTIGE LEISTUNGEN ILV BÜCHERBUSFAHRER;AUSGABE;'27300';24;9;'G0161';'1600';      62400.00;      62400.00;      26454.31
'1.27300.728880';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'27300';24;9;'G0161';'1600';      77000.00;      67000.00;      50219.34
'1.27300.728980';ENTGELTE FÜR SONSTIGE LEISTUNGEN MULTIFUNKTIONSGERÄTE;AUSGABE;'27300';24;9;'G0161';'1600';      14000.00;          0.00;          0.00
'1.27300.728990';ENTGELTE FÜR SONSTIGE LEISTUNGEN EDV;AUSGABE;'27300';24;8;'GMDI0';'MDIM';          0.00;          0.00;      15082.50
'1.27901.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'27901';65;8;'SN021';'SN21';       2200.00;        900.00;          0.00
'1.27901.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'27901';25;8;'SN021';'SN21';        900.00;        900.00;        859.83
'1.27902.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'27902';65;8;'SN021';'SN21';       3100.00;        600.00;          0.00
'1.27902.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'27902';25;8;'SN021';'SN21';       1000.00;       1400.00;       1412.43
'1.28000.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'28000';65;8;'SN021';'SN21';       7300.00;      92700.00;      89533.34
'1.28000.600000';STROM;AUSGABE;'28000';24;1;'12001';'0804';          0.00;          0.00;      34565.65
'1.28000.602000';WASSER;AUSGABE;'28000';24;1;'12101';'0804';       8600.00;       9000.00;      11175.02
'1.28000.603000';WÄRME;AUSGABE;'28000';24;1;'12001';'0804';     190000.00;     200000.00;     293904.45
'1.28000.613100';INSTANDH. VON SONSTIGEN GRUNDSTÜCKSEINRICHTUNGEN;AUSGABE;'28000';24;3;'12101';'0804';       1000.00;       1000.00;          0.00
'1.28000.614000';INSTANDH. VON GEBÄUDEN;AUSGABE;'28000';24;3;'12230';'0804';       5700.00;       6000.00;      21789.95
'1.28000.614100';INSTANDH. VON GEBÄUDEN;AUSGABE;'28000';24;3;'12101';'0804';     171000.00;     180000.00;     188848.50
'1.28000.614500';INSTANDH. VON GEBÄUDEN;AUSGABE;'28000';24;3;'12230';'0804';       1000.00;       1000.00;      47167.90
'1.28000.631000';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'28000';24;1;'12230';'0804';       1000.00;       1000.00;        322.37
'1.28000.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'28000';25;8;'SN021';'SN21';       5300.00;       5600.00;       9038.44
'1.28000.670000';VERSICHERUNGEN;AUSGABE;'28000';24;8;'12101';'0804';      33300.00;      35000.00;      41054.40
'1.28000.700000';MIETZINSE KÜNDIGUNGSVERZICHT;AUSGABE;'28000';24;8;'12020';'0804';    1738000.00;    1100000.00;    1630790.30
'1.28000.700500';MIETZINSE GBG-MIETEN;AUSGABE;'28000';24;8;'12020';'0804';    1843000.00;    2950000.00;    2907093.04
'1.28000.700800';MIETZINSE INFRANET;AUSGABE;'28000';24;8;'12101';'0804';       1900.00;       2000.00;      18396.47
'1.28000.710000';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'28000';24;8;'12101';'0804';     104500.00;     110000.00;      56755.95
'1.28000.728100';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'28000';24;9;'12101';'0804';     579500.00;     610000.00;     760602.15
'1.28000.754000';LFD. TRANSFERZ. AN SONST.TRÄGER D.ÖFFENTL.RECHTS;AUSGABE;'28000';26;5;'';'1600';     794100.00;     836900.00;     261400.00
'1.28000.754100';LFD. TRANSFERZ. AN SONST.TRÄGER D.ÖFFENTL.RECHTS;AUSGABE;'28000';26;5;'';'1600';     137700.00;     160000.00;     121560.00
'1.28000.754200';LFD. TRANSFERZ. AN SONST.TRÄGER D.ÖFFENTL.RECHTS VERSCHIEDENE, CONGRESS AWARD;AUSGABE;'28000';26;5;'16003';'1600';       6000.00;       6000.00;       4000.00
'1.28000.754300';LFD. TRANSFERZ. AN SONST.TRÄGER D.ÖFFENTL.RECHTS;AUSGABE;'28000';26;5;'';'0800';          0.00;          0.00;     240000.00
'1.28000.757100';LFD. TRANSFERZ. AN PRIV.ORGANISATIONEN O.ERWERBSZW;AUSGABE;'28000';27;5;'';'0800';     116200.00;     116200.00;     116130.89
'1.28000.757300';LFD. TRANSFERZ. AN PRIV.ORGANISATIONEN O.ERWERBSZW;AUSGABE;'28000';27;5;'';'1600';     150000.00;     150000.00;     147000.00
'1.28000.777100';KAP.TRANSFERZ. AN PRIV.ORGANISATIONEN O. ERWERBSZW;AUSGABE;'28000';44;5;'G0080';'0800';      51600.00;      51600.00;      51520.63
'1.28001.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'28001';65;8;'SN021';'SN21';      12000.00;       4000.00;          0.00
'1.28001.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'28001';25;8;'SN021';'SN21';       4500.00;       4900.00;       4916.05
'1.28003.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'28003';65;8;'SN021';'SN21';      35100.00;      42600.00;          0.00
'1.28003.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'28003';25;8;'SN021';'SN21';      23700.00;       4700.00;       5665.62
'1.28010.755000';LFD. TRANSFERZ. AN UNTERNEHMUNGEN (OHNE FINANZUNTE;AUSGABE;'28010';27;5;'08001';'0800';     300000.00;     150000.00;     250000.00
'1.28200.768100';SONST. LFD. TRANSFERZAHLUNGEN AN PRIVATE HAUSHALTE;AUSGABE;'28200';27;5;'';'1600';       3000.00;       3000.00;       3000.00
'1.28200.768300';SONST. LFD. TRANSFERZAHLUNGEN AN PRIVATE HAUSHALTE;AUSGABE;'28200';27;5;'';'1600';       2200.00;       2200.00;       2200.00
'1.28300.010000';GEBÄUDE;AUSGABE;'28300';40;3;'G0160';'1600';       9000.00;          0.00;          0.00
'1.28300.042000';AMTSAUSSTATTUNG;AUSGABE;'28300';41;3;'G0160';'1600';          0.00;          0.00;       4495.71
'1.28300.070000';AKTIVIERUNGSFÄHIGE RECHTE;AUSGABE;'28300';42;3;'G0160';'1600';          0.00;          0.00;       5637.50
'1.28300.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'28300';65;8;'SN021';'SN21';      14000.00;      13900.00;      13895.61
'1.28300.400000';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'28300';23;1;'G0160';'1600';       2500.00;       5500.00;        747.30
'1.28300.400990';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'28300';23;3;'GMDI0';'MDIM';          0.00;          0.00;       1931.60
'1.28300.403000';HANDELSWAREN HISTORISCHES JAHRBUCH;AUSGABE;'28300';23;9;'G0160';'1600';      20000.00;      14800.00;      10895.33
'1.28300.428890';FERTIG BEZOGENE TEILE;AUSGABE;'28300';23;1;'G085W';'085W';          0.00;        100.00;          0.00
'1.28300.454000';REINIGUNGSMITTEL;AUSGABE;'28300';23;1;'12202';'0805';          0.00;          0.00;        231.42
'1.28300.454100';REINIGUNGSMITTEL;AUSGABE;'28300';23;1;'G0160';'1600';        200.00;          0.00;        172.28
'1.28300.455000';CHEMISCHE UND SONSTIGE ARTVERWANDTE MITTEL;AUSGABE;'28300';23;1;'G0160';'1600';        100.00;        100.00;         86.25
'1.28300.456000';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'28300';23;1;'G0160';'1600';       5000.00;      10000.00;      31044.44
'1.28300.456990';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'28300';23;1;'G0160';'1600';        200.00;        200.00;          0.00
'1.28300.457000';DRUCKWERKE;AUSGABE;'28300';23;1;'G0160';'1600';        800.00;        800.00;        583.58
'1.28300.457009';DRUCKWERKE KOPIERSERVICE - MDPA;AUSGABE;'28300';23;1;'G0160';'1600';        200.00;        200.00;        224.00
'1.28300.457100';DRUCKWERKE;AUSGABE;'28300';23;1;'G0160';'1600';        100.00;        100.00;          0.00
'1.28300.458000';MITTEL ZUR ÄRZTL. BETREUUNG UND GESUNDHEITSVORSORG;AUSGABE;'28300';23;1;'G0160';'1600';        100.00;        100.00;        102.96
'1.28300.459000';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'28300';23;1;'G0160';'1600';        200.00;        100.00;        289.33
'1.28300.459890';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'28300';23;1;'G085W';'085W';          0.00;        100.00;          0.00
'1.28300.500000';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'28300';20;0;'SN001';'1600';     111500.00;     111500.00;     113160.91
'1.28300.500010';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'28300';20;0;'SN001';'1600';       1900.00;       1900.00;       1885.72
'1.28300.510000';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'28300';20;0;'SN001';'1600';      75000.00;      61800.00;      61762.32
'1.28300.560000';REISEGEBÜHREN;AUSGABE;'28300';20;0;'G0160';'1600';          0.00;          0.00;        172.30
'1.28300.565000';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'28300';20;0;'SN001';'1600';        600.00;        600.00;        808.80
'1.28300.569000';SONSTIGE NEBENGEBÜHREN;AUSGABE;'28300';20;0;'SN001';'1600';        200.00;        200.00;        238.80
'1.28300.580000';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'28300';20;0;'SN001';'1600';       8200.00;       8200.00;       8166.16
'1.28300.581000';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'28300';20;0;'SN001';'1600';      16100.00;      16100.00;      16113.10
'1.28300.581500';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'28300';20;0;'SN001';'1600';       5000.00;       4000.00;       3992.52
'1.28300.590000';FREIWILLIGE SOZIALLEISTUNGEN (NUR BARLEISTUNGEN);AUSGABE;'28300';20;0;'SN001';'1600';        300.00;        300.00;        316.00
'1.28300.600000';STROM;AUSGABE;'28300';24;1;'12001';'0804';       9500.00;      10000.00;       5967.26
'1.28300.602000';WASSER;AUSGABE;'28300';24;1;'12101';'0804';        200.00;        200.00;        194.98
'1.28300.603000';WÄRME;AUSGABE;'28300';24;1;'12001';'0804';       3800.00;       4000.00;       6824.55
'1.28300.613009';INSTANDH. VON SONSTIGEN GRUNDSTÜCKSEINRICHTUNGEN;AUSGABE;'28300';24;3;'12230';'0804';          0.00;          0.00;         69.09
'1.28300.614000';INSTANDH. VON GEBÄUDEN;AUSGABE;'28300';24;3;'12230';'0804';       5700.00;       6000.00;      10706.43
'1.28300.614100';INSTANDH. VON GEBÄUDEN;AUSGABE;'28300';24;3;'G0160';'1600';       6000.00;          0.00;       6914.23
'1.28300.614109';INSTANDH. VON GEBÄUDEN;AUSGABE;'28300';24;3;'12230';'0804';          0.00;          0.00;       1698.17
'1.28300.618030';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'28300';24;2;'12230';'0804';       1000.00;       1000.00;          0.00
'1.28300.618109';INSTANDH. VON SONSTIGEN ANLAGEN A8/5W;AUSGABE;'28300';24;3;'G0160';'1600';          0.00;        100.00;          0.00
'1.28300.620000';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'28300';24;3;'G0160';'1600';          0.00;          0.00;         31.40
'1.28300.631000';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'28300';24;1;'G0160';'1600';          0.00;       3000.00;       2421.01
'1.28300.631200';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'28300';24;1;'G0160';'1600';          0.00;        100.00;        156.46
'1.28300.631390';TELEKOMMUNIKATIONSDIENSTE EDV;AUSGABE;'28300';24;1;'GMDI0';'MDIM';          0.00;          0.00;       1728.00
'1.28300.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'28300';25;8;'SN021';'SN21';       4400.00;       5000.00;       5599.61
'1.28300.670000';VERSICHERUNGEN;AUSGABE;'28300';24;8;'12101';'0804';        800.00;        800.00;        739.55
'1.28300.700200';MIETZINSE LEASINGRATEN;AUSGABE;'28300';24;8;'08107';'0800';      68100.00;      73900.00;      75980.34
'1.28300.700500';MIETZINSE KOPIERER;AUSGABE;'28300';24;8;'G0160';'1600';          0.00;        500.00;        137.88
'1.28300.700800';MIETZINSE;AUSGABE;'28300';24;8;'12230';'0804';       1000.00;       1000.00;       3704.53
'1.28300.710000';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'28300';24;8;'12101';'0804';       3800.00;       4000.00;       3958.55
'1.28300.725000';BIBLIOTHEKSERFORDERNISSE;AUSGABE;'28300';24;9;'G0160';'1600';          0.00;          0.00;       5191.20
'1.28300.726000';MITGLIEDSBEITRÄGE AN INSTITUTIONEN (IM INLAND);AUSGABE;'28300';24;9;'';'1600';        100.00;        100.00;         20.00
'1.28300.728006';ENTGELTE FÜR SONSTIGE LEISTUNGEN GBG-WERKSTÄTTEN;AUSGABE;'28300';24;3;'G0160';'1600';        100.00;          0.00;          0.00
'1.28300.728100';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'28300';24;8;'12101';'0804';        400.00;        400.00;       1986.53
'1.28300.728110';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'28300';24;9;'12003';'0805';          0.00;          0.00;        209.52
'1.28300.728200';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'28300';24;9;'G0160';'1600';      19900.00;      25000.00;      16962.50
'1.28300.728300';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'28300';24;9;'G0160';'1600';          0.00;          0.00;        465.60
'1.28300.728980';ENTGELTE FÜR SONSTIGE LEISTUNGEN MULTIFUNKTIONSGERÄTE;AUSGABE;'28300';24;9;'G0160';'1600';       5000.00;          0.00;          0.00
'1.28300.728990';ENTGELTE FÜR SONSTIGE LEISTUNGEN FREIE DIENSTVERTRÄGE;AUSGABE;'28300';24;9;'G0160';'1600';       5000.00;       5000.00;       3695.00
'1.28900.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'28900';65;8;'SN021';'SN21';      33000.00;      32700.00;      30822.92
'1.28900.403000';HANDELSWAREN;AUSGABE;'28900';23;9;'16108';'1600';       1000.00;       5100.00;          0.00
'1.28900.457009';DRUCKWERKE MDPA;AUSGABE;'28900';23;9;'16108';'1600';        200.00;          0.00;          0.00
'1.28900.510000';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'28900';20;0;'SN001';'1600';       7000.00;          0.00;          0.00
'1.28900.580000';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'28900';20;0;'SN001';'1600';       1000.00;          0.00;          0.00
'1.28900.581000';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'28900';20;0;'SN001';'1600';       2000.00;          0.00;          0.00
'1.28900.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'28900';25;8;'SN021';'SN21';        700.00;        900.00;       4438.02
'1.28900.723000';AMTSPAUSCHALIEN UND REPRÄSENTATIONSAUSGABEN;AUSGABE;'28900';24;9;'16108';'1600';        800.00;          0.00;          0.00
'1.28900.723100';AMTSPAUSCHALIEN UND REPRÄSENTATIONSAUSGABEN;AUSGABE;'28900';24;9;'16108';'1600';          0.00;          0.00;        603.34
'1.28900.728200';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'28900';24;9;'16108';'1600';       5000.00;      10000.00;          0.00
'1.28900.754000';LFD. TRANSFERZ. AN SONST.TRÄGER D.ÖFFENTL.RECHTS;AUSGABE;'28900';26;5;'';'1600';          0.00;          0.00;        700.00
'1.28900.755000';LFD. TRANSFERZ. AN UNTERNEHMUNGEN (OHNE FINANZUNTE;AUSGABE;'28900';27;5;'';'1600';          0.00;          0.00;       9500.00
'1.28900.757000';LFD. TRANSFERZ. AN PRIV.ORGANISATIONEN O.ERWERBSZW;AUSGABE;'28900';27;5;'';'1600';      70000.00;      70000.00;      73263.00
'1.28900.768100';SONST. LFD. TRANSFERZAHLUNGEN AN PRIVATE HAUSHALTE;AUSGABE;'28900';27;5;'';'1600';      16300.00;      16300.00;      11800.00
'1.28900.768200';SONST. LFD. TRANSFERZAHLUNGEN AN PRIVATE HAUSHALTE VERSCHIEDENE, CONGRESS AWARD;AUSGABE;'28900';27;5;'16003';'1600';       4000.00;       4000.00;          0.00
'1.30000.042100';AMTSAUSSTATTUNG;AUSGABE;'30000';41;3;'G0160';'1600';        600.00;        600.00;          0.00
'1.30000.042300';AMTSAUSSTATTUNG;AUSGABE;'30000';41;3;'G0160';'1600';      61800.00;      61800.00;      61422.90
'1.30000.042500';AMTSAUSSTATTUNG KULTURSERVER;AUSGABE;'30000';41;3;'G0160';'1600';       1700.00;       1700.00;          0.00
'1.30000.042600';AMTSAUSSTATTUNG WB;AUSGABE;'30000';41;3;'G0160';'1600';        800.00;       1800.00;          0.00
'1.30000.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'30000';65;8;'SN021';'SN21';      33000.00;     136300.00;     131841.42
'1.30000.400000';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'30000';23;1;'G0160';'1600';        800.00;        800.00;       1065.55
'1.30000.400030';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'30000';23;3;'12230';'0804';       1000.00;       1000.00;        156.41
'1.30000.400200';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'30000';23;3;'G0160';'1600';       1700.00;       1700.00;        197.96
'1.30000.400500';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS KULTURSERVER;AUSGABE;'30000';23;1;'G0160';'1600';        300.00;        300.00;        178.52
'1.30000.400990';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'30000';23;3;'GMDI0';'MDIM';          0.00;          0.00;       2221.93
'1.30000.403000';HANDELSWAREN;AUSGABE;'30000';23;9;'G0160';'1600';       8000.00;      10000.00;       9203.79
'1.30000.403200';HANDELSWAREN KULTURBERICHT;AUSGABE;'30000';23;9;'G0160';'1600';      16500.00;      15000.00;      15378.24
'1.30000.403500';HANDELSWAREN KULTURSERVER;AUSGABE;'30000';23;1;'G0160';'1600';        300.00;        800.00;          0.00
'1.30000.424890';ROH- UND HILFSSTOFFE FÜR DAS BAUNEBENGEWERBE;AUSGABE;'30000';23;1;'G085W';'085W';          0.00;        100.00;          0.00
'1.30000.428550';FERTIG BEZOGENE TEILE;AUSGABE;'30000';23;1;'12230';'0804';       1000.00;       1000.00;          0.00
'1.30000.428890';FERTIG BEZOGENE TEILE;AUSGABE;'30000';23;1;'G085W';'085W';          0.00;        100.00;          0.00
'1.30000.454000';REINIGUNGSMITTEL;AUSGABE;'30000';23;1;'12202';'0805';          0.00;          0.00;        411.07
'1.30000.455000';CHEMISCHE UND SONSTIGE ARTVERWANDTE MITTEL;AUSGABE;'30000';23;1;'G0160';'1600';        100.00;        100.00;          0.00
'1.30000.456000';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'30000';23;1;'G0160';'1600';       3000.00;       3000.00;       1137.67
'1.30000.456990';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'30000';23;1;'G0160';'1600';       2800.00;       2800.00;        818.03
'1.30000.457000';DRUCKWERKE;AUSGABE;'30000';23;1;'G0160';'1600';       1000.00;       1200.00;        506.64
'1.30000.457009';DRUCKWERKE KOPIERSERVICE - MDPA;AUSGABE;'30000';23;1;'G0160';'1600';       2000.00;       2000.00;        141.59
'1.30000.457200';DRUCKWERKE;AUSGABE;'30000';23;1;'G0160';'1600';        500.00;        800.00;          0.00
'1.30000.457500';DRUCKWERKE KULTURSERVER;AUSGABE;'30000';23;1;'G0160';'1600';        400.00;        400.00;          0.00
'1.30000.458000';MITTEL ZUR ÄRZTL. BETREUUNG UND GESUNDHEITSVORSORG;AUSGABE;'30000';23;9;'G0160';'1600';        100.00;        100.00;         88.36
'1.30000.459000';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'30000';23;1;'G0160';'1600';        500.00;        500.00;         29.87
'1.30000.500000';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'30000';20;0;'SN001';'1600';     535000.00;     528500.00;     523142.79
'1.30000.500010';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'30000';20;0;'SN001';'1600';      22000.00;      22000.00;      24349.83
'1.30000.510000';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'30000';20;0;'SN001';'1600';     105400.00;     102700.00;     103764.61
'1.30000.560000';REISEGEBÜHREN;AUSGABE;'30000';20;0;'G0160';'1600';       5000.00;       9000.00;       2968.04
'1.30000.563000';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'30000';20;0;'SN001';'1600';       1600.00;       1600.00;       1073.80
'1.30000.563100';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'30000';20;0;'G0160';'1600';          0.00;          0.00;        158.76
'1.30000.565000';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'30000';20;0;'SN001';'1600';      14000.00;      12600.00;      12442.70
'1.30000.565300';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'30000';20;0;'G0160';'1600';       3100.00;       3100.00;       2111.48
'1.30000.569000';SONSTIGE NEBENGEBÜHREN;AUSGABE;'30000';20;0;'SN001';'1600';       3200.00;       3200.00;       3040.15
'1.30000.580000';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'30000';20;0;'SN001';'1600';      30000.00;      26900.00;      25385.42
'1.30000.581000';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'30000';20;0;'SN001';'1600';      50000.00;      41800.00;      41594.77
'1.30000.581500';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'30000';20;0;'SN001';'1600';      20000.00;      16500.00;      16684.36
'1.30000.590000';FREIWILLIGE SOZIALLEISTUNGEN (NUR BARLEISTUNGEN);AUSGABE;'30000';20;0;'SN001';'1600';        500.00;        500.00;        838.00
'1.30000.600000';STROM;AUSGABE;'30000';24;1;'12001';'0804';      33300.00;      35000.00;      11616.05
'1.30000.601000';GAS;AUSGABE;'30000';24;1;'12001';'0804';       1400.00;       1500.00;         96.57
'1.30000.602000';WASSER;AUSGABE;'30000';24;1;'12101';'0804';        400.00;        400.00;        261.14
'1.30000.603000';WÄRME;AUSGABE;'30000';24;1;'12001';'0804';       9500.00;      10000.00;       5685.06
'1.30000.613000';INSTANDH. VON SONSTIGEN GRUNDSTÜCKSEINRICHTUNGEN;AUSGABE;'30000';24;3;'12230';'0804';       1000.00;       1000.00;          0.00
'1.30000.614000';INSTANDH. VON GEBÄUDEN;AUSGABE;'30000';24;3;'12230';'0804';       3900.00;       4100.00;       3564.78
'1.30000.614009';INSTANDH. VON GEBÄUDEN A 8/5W;AUSGABE;'30000';24;3;'G0160';'1600';          0.00;       1500.00;        249.12
'1.30000.614100';INSTANDH. VON GEBÄUDEN;AUSGABE;'30000';24;3;'G0160';'1600';          0.00;          0.00;        409.53
'1.30000.614109';INSTANDH. VON GEBÄUDEN;AUSGABE;'30000';24;3;'12230';'0804';          0.00;          0.00;        475.95
'1.30000.614500';INSTANDH. VON GEBÄUDEN;AUSGABE;'30000';24;3;'12230';'0804';       1000.00;       1000.00;        972.39
'1.30000.617000';INSTANDH. VON FAHRZEUGEN;AUSGABE;'30000';24;3;'G0160';'1600';        100.00;        100.00;          0.00
'1.30000.618000';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'30000';24;3;'G0160';'1600';        100.00;        100.00;          0.00
'1.30000.618030';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'30000';24;2;'12230';'0804';       1000.00;       1000.00;          0.00
'1.30000.618109';INSTANDH. VON SONSTIGEN ANLAGEN A 8/5W;AUSGABE;'30000';24;3;'G0160';'1600';          0.00;        600.00;          0.00
'1.30000.618200';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'30000';24;3;'G0160';'1600';       2400.00;       2400.00;       2983.52
'1.30000.618600';INSTANDH. VON SONSTIGEN ANLAGEN WB;AUSGABE;'30000';24;3;'G0160';'1600';        600.00;        600.00;          0.00
'1.30000.620000';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'30000';24;8;'G0160';'1600';        400.00;        400.00;         46.24
'1.30000.620100';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'30000';24;9;'G0160';'1600';        900.00;        900.00;          0.00
'1.30000.620600';PERSONEN- UND GÜTERTRANSPORTE WB;AUSGABE;'30000';24;9;'G0160';'1600';       4800.00;      25800.00;          0.00
'1.30000.630000';POSTDIENSTE;AUSGABE;'30000';24;1;'MD002';'MDPA';      20000.00;      22000.00;      19896.33
'1.30000.631000';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'30000';24;1;'G0160';'1600';          0.00;       3000.00;        469.74
