Finanzposition;Bezeichnung;EIN/AUS;Teilabschnitt;VQ;FG;DKL;AOB;Voranschlag 2009 EUR;Voranschlag 2008 EUR;Rechnung 2007 EUR
'1.46900.456990';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'46900';23;1;'G006F';'060F';        600.00;        600.00;        546.84
'1.46900.457000';DRUCKWERKE;AUSGABE;'46900';23;1;'G006F';'060F';        500.00;        500.00;        468.39
'1.46900.457100';DRUCKWERKE;AUSGABE;'46900';23;1;'G006F';'060F';        200.00;        200.00;        107.57
'1.46900.457300';DRUCKWERKE URB-AL;AUSGABE;'46900';23;1;'06002';'060F';          0.00;          0.00;        289.57
'1.46900.458000';MITTEL ZUR ÄRZTL. BETREUUNG UND GESUNDHEITSVORSORG;AUSGABE;'46900';23;1;'G006F';'060F';          0.00;          0.00;          2.90
'1.46900.459000';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'46900';23;1;'G006F';'060F';        100.00;        100.00;         75.36
'1.46900.500000';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'46900';20;0;'SN001';'060F';      67700.00;      71400.00;      61968.55
'1.46900.500010';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'46900';20;0;'SN001';'060F';       2300.00;       2200.00;       2139.20
'1.46900.510000';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'46900';20;0;'SN001';'060F';      62600.00;      58700.00;      57126.93
'1.46900.510010';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'46900';20;0;'SN001';'060F';       3000.00;       2600.00;       2560.60
'1.46900.560000';REISEGEBÜHREN;AUSGABE;'46900';20;0;'G006F';'060F';        500.00;        500.00;         80.00
'1.46900.565000';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'46900';20;0;'SN001';'060F';       2400.00;       2300.00;       2268.00
'1.46900.565300';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'46900';20;0;'G006F';'060F';       2700.00;       2700.00;       2606.04
'1.46900.569000';SONSTIGE NEBENGEBÜHREN;AUSGABE;'46900';20;0;'SN001';'060F';        600.00;        500.00;        535.50
'1.46900.580000';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'46900';20;0;'SN001';'060F';       2300.00;          0.00;          0.00
'1.46900.581000';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'46900';20;0;'SN001';'060F';      16500.00;      15900.00;      15442.18
'1.46900.581500';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'46900';20;0;'SN001';'060F';       2800.00;       2700.00;       2614.49
'1.46900.590000';FREIWILLIGE SOZIALLEISTUNGEN (NUR BARLEISTUNGEN);AUSGABE;'46900';20;0;'SN001';'060F';        600.00;        200.00;        148.00
'1.46900.600000';STROM;AUSGABE;'46900';24;1;'12001';'0805';        600.00;       1000.00;        440.99
'1.46900.602000';WASSER;AUSGABE;'46900';24;1;'12101';'0805';        100.00;        100.00;         29.46
'1.46900.603000';WÄRME;AUSGABE;'46900';24;1;'12001';'0805';        700.00;        500.00;        255.32
'1.46900.614000';INSTANDH. VON GEBÄUDEN;AUSGABE;'46900';24;3;'12230';'0805';       4000.00;       1000.00;        103.48
'1.46900.614009';INSTANDH. VON GEBÄUDEN A8/5W;AUSGABE;'46900';24;3;'12230';'0805';       1000.00;          0.00;          0.00
'1.46900.614500';INSTANDH. VON GEBÄUDEN;AUSGABE;'46900';24;3;'12230';'0805';       1000.00;          0.00;        294.64
'1.46900.618030';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'46900';24;2;'12230';'0805';       1000.00;          0.00;          0.00
'1.46900.618990';INSTANDH. VON SONSTIGEN ANLAGEN EDV;AUSGABE;'46900';24;3;'GMDI0';'MDIM';          0.00;        100.00;          0.00
'1.46900.620000';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'46900';24;8;'G006F';'060F';       2000.00;       2000.00;        420.00
'1.46900.620100';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'46900';24;8;'G006F';'060F';          0.00;          0.00;         55.40
'1.46900.620300';PERSONEN- UND GÜTERTRANSPORTE URB-AL;AUSGABE;'46900';24;9;'06002';'060F';          0.00;          0.00;        414.20
'1.46900.620600';PERSONEN- UND GÜTERTRANSPORTE WB;AUSGABE;'46900';24;9;'G006F';'060F';       2000.00;       2000.00;          0.00
'1.46900.630000';POSTDIENSTE;AUSGABE;'46900';24;1;'MD002';'MDPA';       9500.00;       9400.00;       9418.62
'1.46900.630300';POSTDIENSTE URB-AL;AUSGABE;'46900';24;9;'06002';'060F';          0.00;          0.00;       1085.92
'1.46900.631000';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'46900';24;1;'G006F';'060F';        400.00;        400.00;        393.62
'1.46900.631200';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'46900';24;1;'G006F';'060F';       1300.00;       1300.00;       1265.54
'1.46900.631300';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'46900';24;1;'MD002';'MDPA';          0.00;        100.00;         40.91
'1.46900.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'46900';25;8;'SN021';'SN21';        100.00;        100.00;        122.52
'1.46900.670000';VERSICHERUNGEN;AUSGABE;'46900';24;8;'12101';'0805';          0.00;        200.00;        189.21
'1.46900.700000';MIETZINSE;AUSGABE;'46900';24;8;'12101';'0805';        600.00;       5900.00;       5888.69
'1.46900.700100';MIETZINSE;AUSGABE;'46900';24;9;'G006F';'060F';       2500.00;       2500.00;       2675.52
'1.46900.700110';MIETZINSE;AUSGABE;'46900';24;8;'G0200';'2000';          0.00;          0.00;        347.96
'1.46900.700120';MIETZINSE KOPIERER;AUSGABE;'46900';24;8;'G0850';'0805';          0.00;          0.00;        447.39
'1.46900.700200';MIETZINSE LEASINGRATEN;AUSGABE;'46900';24;8;'08107';'0800';       6000.00;       6100.00;       6088.43
'1.46900.700800';MIETZINSE INFRANET;AUSGABE;'46900';24;8;'12230';'0805';       1000.00;          0.00;          0.00
'1.46900.710000';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'46900';24;8;'12101';'0805';        100.00;        600.00;        607.18
'1.46900.710100';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'46900';24;9;'G006F';'060F';        100.00;        100.00;         78.00
'1.46900.723000';AMTSPAUSCHALIEN UND REPRÄSENTATIONSAUSGABEN;AUSGABE;'46900';24;9;'G006F';'060F';       2500.00;       2500.00;       2543.87
'1.46900.723300';AMTSPAUSCHALIEN UND REPRÄSENTATIONSAUSGABEN URB-AL;AUSGABE;'46900';24;9;'06002';'060F';          0.00;          0.00;        162.00
'1.46900.726000';MITGLIEDSBEITRÄGE AN INSTITUTIONEN (IM INLAND);AUSGABE;'46900';24;8;'';'060F';      38400.00;      38400.00;      38400.00
'1.46900.728100';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'46900';24;8;'12101';'0805';        400.00;        100.00;         44.46
'1.46900.728200';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'46900';24;9;'G006F';'060F';      29100.00;      27000.00;      30426.32
'1.46900.728300';ENTGELTE FÜR SONSTIGE LEISTUNGEN URB-AL;AUSGABE;'46900';24;9;'06002';'060F';          0.00;          0.00;      45102.55
'1.46900.728310';ENTGELTE FÜR SONSTIGE LEISTUNGEN SCHULUNGEN;AUSGABE;'46900';24;9;'G006F';'060F';        900.00;        200.00;          0.00
'1.46900.728600';ENTGELTE FÜR SONSTIGE LEISTUNGEN FRAUENGESUNDHEITSZENTRUM;AUSGABE;'46900';24;8;'G006F';'060F';     152900.00;     155000.00;     152000.00
'1.46900.754000';LFD. TRANSFERZ. AN SONST.TRÄGER D.ÖFFENTL.RECHTS;AUSGABE;'46900';26;8;'';'060F';          0.00;          0.00;       2050.00
'1.46900.757000';LFD. TRANSFERZ. AN PRIV.ORGANISATIONEN O.ERWERBSZW;AUSGABE;'46900';27;5;'';'060F';     366000.00;     316700.00;     328100.00
'1.46900.768000';SONST. LFD. TRANSFERZAHLUNGEN AN PRIVATE HAUSHALTE;AUSGABE;'46900';27;5;'';'060F';       4000.00;       4000.00;       5000.00
'1.46900.768100';SONST. LFD. TRANSFERZAHLUNGEN AN PRIVATE HAUSHALTE;AUSGABE;'46900';27;5;'';'BG00';          0.00;          0.00;       1500.00
'1.48000.042000';AMTSAUSSTATTUNG;AUSGABE;'48000';41;3;'G0210';'2100';        600.00;       1000.00;          0.00
'1.48000.042009';AMTSAUSSTATTUNG A 8/5W;AUSGABE;'48000';41;3;'G0210';'2100';        200.00;        300.00;          0.00
'1.48000.341000';INVESTITIONSDARLEHEN VON LÄNDERN, LANDESFONDS U. -;AUSGABE;'48000';64;8;'SN021';'SN21';     141900.00;     141200.00;      89375.85
'1.48000.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'48000';65;8;'SN021';'SN21';      37500.00;      36200.00;      61653.37
'1.48000.400000';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'48000';23;1;'G0210';'2100';        800.00;        800.00;       2191.79
'1.48000.400030';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'48000';23;3;'12230';'0805';       1000.00;          0.00;        134.90
'1.48000.400100';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS DIENSTKLEIDUNG;AUSGABE;'48000';23;1;'G0210';'2100';        100.00;        100.00;          0.00
'1.48000.400890';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'48000';23;1;'G085W';'085W';        100.00;        100.00;        330.19
'1.48000.402550';MATERIALIEN F.INNERBETRIEBLICHE LEISTUNGEN;AUSGABE;'48000';23;1;'12230';'0805';       1000.00;          0.00;          0.00
'1.48000.420890';PFLANZLICHE ROHSTOFFE;AUSGABE;'48000';23;1;'G085W';'085W';        100.00;        100.00;          0.00
'1.48000.423550';ROH- UND HILFSSTOFFE FÜR DAS BAUHAUPTGEWERBE;AUSGABE;'48000';23;1;'12230';'0805';       1000.00;          0.00;          0.00
'1.48000.424550';ROH- UND HILFSSTOFFE FÜR DAS BAUNEBENGEWERBE;AUSGABE;'48000';23;1;'12230';'0805';       1000.00;          0.00;          0.00
'1.48000.424890';ROH- UND HILFSSTOFFE FÜR DAS BAUNEBENGEWERBE;AUSGABE;'48000';23;1;'G085W';'085W';        100.00;        100.00;          0.00
'1.48000.425890';SONSTIGE ROH- UND HILFSSTOFFE;AUSGABE;'48000';23;1;'G085W';'085W';        100.00;        100.00;          0.00
'1.48000.428550';FERTIG BEZOGENE TEILE;AUSGABE;'48000';23;1;'12230';'0805';       1000.00;          0.00;          0.00
'1.48000.428890';FERTIG BEZOGENE TEILE;AUSGABE;'48000';23;1;'G085W';'085W';        100.00;        100.00;        266.61
'1.48000.456000';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'48000';23;1;'G0210';'2100';       1000.00;       1000.00;         60.58
'1.48000.456990';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'48000';23;1;'G0210';'2100';        300.00;        300.00;        152.06
'1.48000.457000';DRUCKWERKE;AUSGABE;'48000';23;1;'G0210';'2100';       1700.00;       1800.00;        612.55
'1.48000.457009';DRUCKWERKE KOPIERSERVICE - MDPA;AUSGABE;'48000';23;1;'G0210';'2100';       2300.00;       2800.00;       1281.67
'1.48000.457100';DRUCKWERKE;AUSGABE;'48000';23;1;'G0210';'2100';        400.00;        400.00;          1.39
'1.48000.458000';MITTEL ZUR ÄRZTL. BETREUUNG UND GESUNDHEITSVORSORG;AUSGABE;'48000';23;1;'G0210';'2100';          0.00;          0.00;         16.00
'1.48000.459000';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'48000';23;1;'G0210';'2100';        400.00;        400.00;          0.00
'1.48000.500000';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'48000';20;0;'SN001';'2100';     676600.00;     550200.00;     633139.56
'1.48000.500010';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'48000';20;0;'SN001';'2100';      36100.00;      34800.00;      33907.65
'1.48000.501000';GELDBEZÜGE DER BEAMTEN IN HANDWERKLICHER VERWENDUN;AUSGABE;'48000';20;0;'SN001';'2100';      35200.00;      29000.00;      32739.00
'1.48000.501010';GELDBEZÜGE DER BEAMTEN IN HANDWERKLICHER VERWENDUN;AUSGABE;'48000';20;0;'SN001';'2100';       1700.00;       1700.00;       1631.00
'1.48000.510000';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'48000';20;0;'SN001';'2100';      55200.00;     201000.00;     195734.21
'1.48000.510010';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'48000';20;0;'SN001';'2100';       1000.00;       2200.00;       2182.25
'1.48000.522100';GELDBEZÜGE DER NICHT GANZJÄHRIG BESCHÄFTIGTEN ANGE;AUSGABE;'48000';20;0;'G0210';'2100';        300.00;        300.00;          0.00
'1.48000.560000';REISEGEBÜHREN;AUSGABE;'48000';20;0;'G0210';'2100';        400.00;        400.00;        662.32
'1.48000.563000';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'48000';20;0;'SN001';'2100';       1500.00;       2000.00;       1939.20
'1.48000.563100';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'48000';20;0;'G0210';'2100';        200.00;        200.00;          0.00
'1.48000.565000';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'48000';20;0;'SN001';'2100';       7600.00;       6200.00;       6009.60
'1.48000.565300';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'48000';20;0;'G0210';'2100';          0.00;          0.00;       1541.07
'1.48000.567000';BELOHNUNGEN UND GELDAUSHILFEN;AUSGABE;'48000';20;0;'SN001';'2100';        200.00;        100.00;         75.00
'1.48000.569000';SONSTIGE NEBENGEBÜHREN;AUSGABE;'48000';20;0;'SN001';'2100';       2000.00;       2700.00;       2614.80
'1.48000.580000';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'48000';20;0;'SN001';'2100';      12600.00;       1800.00;       1738.80
'1.48000.581000';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'48000';20;0;'SN001';'2100';      45100.00;      70900.00;      69005.11
'1.48000.581100';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'48000';20;0;'G0210';'2100';        200.00;        200.00;          0.00
'1.48000.581500';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'48000';20;0;'SN001';'2100';      20500.00;      20100.00;      19587.08
'1.48000.590000';FREIWILLIGE SOZIALLEISTUNGEN (NUR BARLEISTUNGEN);AUSGABE;'48000';20;0;'SN001';'2100';       1500.00;       1000.00;       1012.10
'1.48000.600000';STROM;AUSGABE;'48000';24;1;'12001';'0805';       5000.00;       6000.00;       4272.24
'1.48000.602000';WASSER;AUSGABE;'48000';24;1;'12101';'0805';        400.00;        400.00;        335.06
'1.48000.603000';WÄRME;AUSGABE;'48000';24;1;'12001';'0805';       3500.00;       3500.00;       2949.25
'1.48000.614000';INSTANDH. VON GEBÄUDEN;AUSGABE;'48000';24;3;'12230';'0805';       4000.00;       1000.00;        660.07
'1.48000.614009';INSTANDH. VON GEBÄUDEN A 8/5W;AUSGABE;'48000';24;3;'G0210';'2100';        600.00;        600.00;       2014.97
'1.48000.614500';INSTANDH. VON GEBÄUDEN;AUSGABE;'48000';24;3;'12230';'0805';       1000.00;          0.00;       1881.23
'1.48000.618000';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'48000';24;3;'G0210';'2100';        800.00;        800.00;          5.00
'1.48000.618009';INSTANDH. VON SONSTIGEN ANLAGEN A 8/5W;AUSGABE;'48000';24;3;'G0210';'2100';        300.00;        300.00;        124.06
'1.48000.618030';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'48000';24;2;'12230';'0805';       1000.00;          0.00;          0.00
'1.48000.620000';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'48000';24;8;'G0210';'2100';       2000.00;       2500.00;       1235.05
'1.48000.630000';POSTDIENSTE;AUSGABE;'48000';24;1;'MD002';'MDPA';      22000.00;      22000.00;      21969.65
'1.48000.631000';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'48000';24;1;'G0210';'2100';          0.00;          0.00;        985.91
'1.48000.631200';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'48000';24;1;'G0210';'2100';          0.00;          0.00;        141.24
'1.48000.631300';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'48000';24;1;'MD002';'MDPA';          0.00;        100.00;         89.53
'1.48000.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'48000';25;8;'SN021';'SN21';      11900.00;      13900.00;      15614.33
'1.48000.670000';VERSICHERUNGEN;AUSGABE;'48000';24;8;'12101';'0805';        800.00;       1300.00;       1319.88
'1.48000.690000';SCHADENSFÄLLE MIETZINSAUSFÄLLE;AUSGABE;'48000';24;8;'21174';'2100';      33000.00;      33000.00;      34287.04
'1.48000.690100';SCHADENSFÄLLE;AUSGABE;'48000';24;8;'';'2100';      20000.00;      20000.00;          0.00
'1.48000.700200';MIETZINSE LEASINGRATEN;AUSGABE;'48000';24;8;'08107';'0800';      33600.00;      33600.00;      33435.25
'1.48000.700300';MIETZINSE KOPIERER;AUSGABE;'48000';24;9;'G0210';'2100';       1300.00;       1500.00;        524.56
'1.48000.700800';MIETZINSE;AUSGABE;'48000';24;8;'12230';'0805';       1000.00;          0.00;       1102.84
'1.48000.710000';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'48000';24;8;'12101';'0805';       3000.00;       3000.00;       2980.36
'1.48000.723000';AMTSPAUSCHALIEN UND REPRÄSENTATIONSAUSGABEN;AUSGABE;'48000';24;9;'G0210';'2100';        400.00;        400.00;        548.18
'1.48000.728000';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'48000';24;9;'G0210';'2100';      20000.00;          0.00;          0.00
'1.48000.728100';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'48000';24;8;'12101';'0805';        200.00;        200.00;        146.65
'1.48000.728200';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'48000';24;9;'G0210';'2100';       1000.00;       1000.00;       1098.72
'1.48000.728310';ENTGELTE FÜR SONSTIGE LEISTUNGEN SCHULUNGEN;AUSGABE;'48000';24;9;'G0210';'2100';       1600.00;       1800.00;        995.00
'1.48000.728320';ENTGELTE FÜR SONSTIGE LEISTUNGEN EDV-SPEZIALSCHULUNGEN;AUSGABE;'48000';24;9;'G0210';'2100';        300.00;        300.00;          0.00
'1.48000.728400';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'48000';24;9;'';'2100';          0.00;      20000.00;          0.00
'1.48000.728990';ENTGELTE FÜR SONSTIGE LEISTUNGEN EDV;AUSGABE;'48000';24;8;'GMDI0';'MDIM';          0.00;       4500.00;       4554.08
'1.48000.757000';LFD. TRANSFERZ. AN PRIV.ORGANISATIONEN O.ERWERBSZW;AUSGABE;'48000';27;5;'';'2100';      70600.00;      50600.00;      50600.00
'1.48000.777000';KAP.TRANSFERZ. AN PRIV.ORGANISATIONEN O. ERWERBSZW;AUSGABE;'48000';44;5;'';'2100';      33700.00;      33700.00;      33700.00
'1.48010.001000';UNBEBAUTE GRUNDSTÜCKE;AUSGABE;'48010';40;3;'G0210';'2100';        300.00;        400.00;          0.00
'1.48010.042000';AMTSAUSSTATTUNG;AUSGABE;'48010';41;3;'G0210';'2100';        300.00;        400.00;          0.00
'1.48010.050000';SONDERANLAGEN;AUSGABE;'48010';40;3;'G0210';'2100';        300.00;        400.00;          0.00
'1.48010.341000';INVESTITIONSDARLEHEN VON LÄNDERN, LANDESFONDS U. -;AUSGABE;'48010';64;8;'SN021';'SN21';      41000.00;      24600.00;      24523.24
'1.48010.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'48010';65;8;'SN021';'SN21';     597000.00;     595100.00;     644218.08
'1.48010.400000';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'48010';23;1;'G0210';'2100';        200.00;        200.00;          0.00
'1.48010.400030';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'48010';23;3;'12230';'0805';       1000.00;          0.00;          0.00
'1.48010.402550';MATERIALIEN F.INNERBETRIEBLICHE LEISTUNGEN;AUSGABE;'48010';23;1;'12230';'0805';       1000.00;          0.00;          0.00
'1.48010.423550';ROH- UND HILFSSTOFFE FÜR DAS BAUHAUPTGEWERBE;AUSGABE;'48010';23;1;'12230';'0805';       1000.00;          0.00;          0.00
'1.48010.424550';ROH- UND HILFSSTOFFE FÜR DAS BAUNEBENGEWERBE;AUSGABE;'48010';23;1;'12230';'0805';       1000.00;          0.00;          0.00
'1.48010.428550';FERTIG BEZOGENE TEILE;AUSGABE;'48010';23;1;'12230';'0805';       1000.00;          0.00;          0.00
'1.48010.456000';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'48010';23;1;'G0210';'2100';        400.00;        400.00;          0.00
'1.48010.456990';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'48010';23;1;'G0210';'2100';       1000.00;       1000.00;          0.00
'1.48010.457200';DRUCKWERKE;AUSGABE;'48010';23;1;'G0210';'2100';        100.00;        100.00;          0.00
'1.48010.459000';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'48010';23;1;'G0210';'2100';        100.00;        100.00;          0.00
'1.48010.500000';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'48010';20;0;'SN001';'2100';      71200.00;      67200.00;      68778.80
'1.48010.510000';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'48010';20;0;'SN001';'2100';      21700.00;      20500.00;      19958.03
'1.48010.560000';REISEGEBÜHREN;AUSGABE;'48010';20;0;'G0210';'2100';          0.00;          0.00;         31.66
'1.48010.565000';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'48010';20;0;'SN001';'2100';       1600.00;       1600.00;       1537.08
'1.48010.569000';SONSTIGE NEBENGEBÜHREN;AUSGABE;'48010';20;0;'SN001';'2100';        900.00;       1000.00;        993.12
'1.48010.580000';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'48010';20;0;'SN001';'2100';       1300.00;        900.00;        920.57
'1.48010.581000';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'48010';20;0;'SN001';'2100';       7500.00;       7000.00;       6811.44
'1.48010.581500';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'48010';20;0;'SN001';'2100';       2100.00;       2000.00;       1932.39
'1.48010.590000';FREIWILLIGE SOZIALLEISTUNGEN (NUR BARLEISTUNGEN);AUSGABE;'48010';20;0;'SN001';'2100';        200.00;        100.00;         77.00
'1.48010.603000';WÄRME;AUSGABE;'48010';24;1;'12001';'0805';        100.00;          0.00;          0.00
'1.48010.614000';INSTANDH. VON GEBÄUDEN;AUSGABE;'48010';24;3;'12230';'0805';       4000.00;       1000.00;          0.00
'1.48010.614500';INSTANDH. VON GEBÄUDEN;AUSGABE;'48010';24;3;'12230';'0805';       1000.00;          0.00;        121.35
'1.48010.618000';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'48010';24;3;'G0210';'2100';        500.00;        600.00;          0.00
'1.48010.618009';INSTANDH. VON SONSTIGEN ANLAGEN A 8/5W;AUSGABE;'48010';24;3;'G0210';'2100';        200.00;        200.00;          0.00
'1.48010.618030';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'48010';24;2;'12230';'0805';       1000.00;          0.00;          0.00
'1.48010.620000';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'48010';24;8;'G0210';'2100';        200.00;        200.00;          0.00
'1.48010.631000';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'48010';24;1;'G0210';'2100';          0.00;          0.00;         61.64
'1.48010.631200';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'48010';24;1;'G0210';'2100';          0.00;          0.00;          7.79
'1.48010.631300';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'48010';24;1;'MD002';'MDPA';          0.00;          0.00;          8.29
'1.48010.631390';TELEKOMMUNIKATIONSDIENSTE EDV;AUSGABE;'48010';24;1;'GMDI0';'MDIM';          0.00;       4000.00;          0.00
'1.48010.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'48010';25;8;'SN021';'SN21';     249400.00;     268000.00;     271909.97
'1.48010.670000';VERSICHERUNGEN;AUSGABE;'48010';24;8;'12101';'0805';        100.00;        100.00;         83.57
'1.48010.700100';MIETZINSE KOPIERER;AUSGABE;'48010';24;8;'G0210';'2100';        200.00;        200.00;          0.00
'1.48010.728100';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'48010';24;8;'12101';'0805';        100.00;          0.00;          3.86
'1.48010.728200';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'48010';24;9;'G0210';'2100';       9000.00;       9600.00;          0.00
'1.48010.728310';ENTGELTE FÜR SONSTIGE LEISTUNGEN SCHULUNGEN;AUSGABE;'48010';24;9;'G0210';'2100';        100.00;        100.00;          0.00
'1.48010.728320';ENTGELTE FÜR SONSTIGE LEISTUNGEN EDV-SCHULUNGEN;AUSGABE;'48010';24;9;'G0210';'2100';        200.00;        200.00;          0.00
'1.48010.751001';LFD. TRANSFERZAHLUNGEN AN LÄNDER UND LANDESFONDS;AUSGABE;'48010';26;4;'G0210';'2100';     140000.00;     140000.00;     120398.32
'1.50000.010000';GEBÄUDE;AUSGABE;'50000';40;3;'12230';'0805';       1000.00;          0.00;        425.23
'1.50000.042000';AMTSAUSSTATTUNG;AUSGABE;'50000';41;3;'G0070';'0700';       2000.00;       2000.00;      10106.42
'1.50000.042009';AMTSAUSSTATTUNG A 8/5W;AUSGABE;'50000';41;3;'G0070';'0700';        500.00;        500.00;          0.00
'1.50000.042990';AMTSAUSSTATTUNG;AUSGABE;'50000';41;3;'GMDI0';'MDIM';          0.00;          0.00;       2141.01
'1.50000.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'50000';65;8;'SN021';'SN21';       4300.00;       4300.00;       4300.75
'1.50000.400000';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'50000';23;1;'G0070';'0700';       1100.00;       1100.00;       1630.33
'1.50000.400030';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'50000';23;1;'12230';'0805';       1000.00;          0.00;        286.54
'1.50000.400100';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS DIENSTKLEIDER;AUSGABE;'50000';23;1;'G0070';'0700';       1200.00;       1200.00;        537.31
