Finanzposition;Bezeichnung;EIN/AUS;Teilabschnitt;VQ;FG;DKL;AOB;Voranschlag 2012 EUR;Voranschlag 2011 EUR;Rechnung 2010 EUR
'1.36200.614000';INSTANDH. VON GEBÄUDEN;AUSGABE;'36200';24;3;'12230';'0804';       3800.00;       3800.00;       1421.34
'1.36200.614009';INSTANDH. VON GEBÄUDEN A8/5W;AUSGABE;'36200';24;3;'12230';'0804';          0.00;          0.00;        393.12
'1.36200.618008';INSTANDH. VON SONSTIGEN ANLAGEN HOLDING;AUSGABE;'36200';24;3;'G0160';'1600';        500.00;          0.00;          0.00
'1.36200.618030';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'36200';24;3;'12230';'0804';       1000.00;       1000.00;          0.00
'1.36200.618200';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'36200';24;3;'G0160';'1600';          0.00;        200.00;          0.00
'1.36200.619000';INSTANDH. VON SONDERANLAGEN;AUSGABE;'36200';24;3;'G0160';'1600';      63700.00;      63700.00;      72135.79
'1.36200.620008';PERSONEN- UND GÜTERTRANSPORTE HOLDING;AUSGABE;'36200';24;9;'G0160';'1600';      16000.00;          0.00;          0.00
'1.36200.620100';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'36200';24;9;'G0160';'1600';          0.00;      16000.00;      10113.18
'1.36200.642000';BERATUNGSKOSTEN;AUSGABE;'36200';24;9;'G0160';'1600';        400.00;          0.00;          0.00
'1.36200.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'36200';25;8;'SN021';'SN21';        600.00;       1600.00;       1754.79
'1.36200.670000';VERSICHERUNGEN;AUSGABE;'36200';24;8;'12101';'0804';          0.00;       4800.00;       7616.94
'1.36200.670005';VERSICHERUNGEN;AUSGABE;'36200';24;8;'12101';'0804';       5000.00;          0.00;          0.00
'1.36200.700008';MIETZINSE HOLDING;AUSGABE;'36200';24;8;'G0160';'1600';        900.00;          0.00;          0.00
'1.36200.700100';MIETZINSE;AUSGABE;'36200';24;8;'G0160';'1600';        300.00;        300.00;        392.40
'1.36200.700800';MIETZINSE INFRANET;AUSGABE;'36200';24;8;'12230';'0804';       1000.00;       1000.00;          0.00
'1.36200.710000';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'36200';24;8;'12101';'0804';          0.00;        100.00;        107.54
'1.36200.728005';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'36200';24;8;'12101';'0804';       3000.00;          0.00;          0.00
'1.36200.728036';ENTGELTE FÜR SONSTIGE LEISTUNGEN GBG;AUSGABE;'36200';24;9;'GBGIV';'0804';        300.00;          0.00;          0.00
'1.36200.728100';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'36200';24;8;'12101';'0804';          0.00;       2900.00;       5130.30
'1.36200.728200';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'36200';24;9;'G0160';'1600';      13500.00;      13500.00;       5221.34
'1.36300.042000';AMTSAUSSTATTUNG;AUSGABE;'36300';41;3;'GBD00';'BD00';          0.00;          0.00;        778.80
'1.36300.070990';AKTIVIERUNGSFÄHIGE RECHTE EDV;AUSGABE;'36300';42;3;'GMDI0';'MDIM';          0.00;          0.00;       2070.44
'1.36300.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'36300';65;8;'SN021';'SN21';     114700.00;     118400.00;     135549.33
'1.36300.400000';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'36300';23;1;'GBD00';'BD00';        100.00;        800.00;        439.45
'1.36300.400030';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'36300';23;1;'12230';'0804';          0.00;       1000.00;          0.00
'1.36300.400990';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'36300';23;3;'GMDI0';'MDIM';          0.00;          0.00;        545.43
'1.36300.428550';FERTIG BEZOGENE TEILE;AUSGABE;'36300';23;1;'12230';'0804';       1000.00;       1000.00;          0.00
'1.36300.456000';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'36300';23;1;'GBD00';'BD00';        200.00;        200.00;       1615.37
'1.36300.456990';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'36300';23;1;'GBD00';'BD00';          0.00;          0.00;         17.88
'1.36300.457009';DRUCKWERKE KOPIERSERVICE - MDPA;AUSGABE;'36300';23;1;'GBD00';'BD00';          0.00;          0.00;          2.40
'1.36300.459550';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'36300';23;3;'12230';'0804';          0.00;          0.00;         10.25
'1.36300.500000';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'36300';20;0;'SN001';'BD00';      44500.00;      42300.00;      43573.60
'1.36300.500010';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'36300';20;0;'SN001';'BD00';       1400.00;       1600.00;       1661.80
'1.36300.510000';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'36300';20;0;'SN001';'BD00';     213000.00;     150000.00;     196781.10
'1.36300.510010';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'36300';20;0;'SN001';'BD00';          0.00;       2000.00;          0.00
'1.36300.522500';GELDBEZÜGE DER NICHT GANZJÄHRIG BESCHÄFTIGTEN ANGE;AUSGABE;'36300';20;0;'GBD00';'BD00';       2400.00;          0.00;       1254.42
'1.36300.560000';REISEGEBÜHREN;AUSGABE;'36300';20;0;'GBD00';'BD00';       3000.00;       3000.00;       4247.54
'1.36300.563000';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'36300';20;0;'SN001';'BD00';          0.00;       1700.00;          0.00
'1.36300.565000';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'36300';20;0;'SN001';'BD00';       9600.00;      11800.00;       9501.60
'1.36300.569000';SONSTIGE NEBENGEBÜHREN;AUSGABE;'36300';20;0;'SN001';'BD00';        300.00;       1000.00;        376.80
'1.36300.580000';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'36300';20;0;'SN001';'BD00';      11800.00;      33400.00;      11330.86
'1.36300.580900';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'36300';20;0;'GBD00';'BD00';          0.00;          0.00;         56.45
'1.36300.581000';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'36300';20;0;'SN001';'BD00';      40200.00;      60000.00;      38524.97
'1.36300.581500';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'36300';20;0;'SN001';'BD00';       3200.00;       4700.00;       4373.01
'1.36300.581900';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'36300';20;0;'GBD00';'BD00';        500.00;       1200.00;        266.05
'1.36300.590000';FREIWILLIGE SOZIALLEISTUNGEN (NUR BARLEISTUNGEN);AUSGABE;'36300';20;0;'SN001';'BD00';          0.00;        600.00;        502.00
'1.36300.600000';STROM;AUSGABE;'36300';24;1;'12001';'0804';          0.00;       1400.00;       1478.39
'1.36300.600005';STROM;AUSGABE;'36300';24;1;'12001';'0804';       1400.00;          0.00;          0.00
'1.36300.614000';INSTANDH. VON GEBÄUDEN;AUSGABE;'36300';24;3;'GBD00';'BD00';          0.00;          0.00;       1047.42
'1.36300.614100';INSTANDH. VON GEBÄUDEN;AUSGABE;'36300';24;3;'12230';'0804';       1000.00;       1000.00;         77.54
'1.36300.618030';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'36300';24;3;'12230';'0804';       1000.00;       1000.00;          0.00
'1.36300.620000';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'36300';24;8;'GBD00';'BD00';       1000.00;        400.00;       1895.07
'1.36300.630000';POSTDIENSTE;AUSGABE;'36300';24;1;'MD002';'MDPA';        100.00;          0.00;          1.55
'1.36300.630100';POSTDIENSTE;AUSGABE;'36300';24;1;'GBD00';'BD00';          0.00;          0.00;        169.43
'1.36300.631000';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'36300';24;1;'GBD00';'BD00';          0.00;          0.00;        144.47
'1.36300.631200';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'36300';24;1;'GBD00';'BD00';          0.00;          0.00;       4515.83
'1.36300.631300';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'36300';24;1;'MD002';'MDPA';          0.00;          0.00;         39.13
'1.36300.631390';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'36300';24;1;'GMDI0';'MDIM';          0.00;          0.00;       1728.00
'1.36300.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'36300';25;8;'SN021';'SN21';      19800.00;      31100.00;      35863.38
'1.36300.670000';VERSICHERUNGEN;AUSGABE;'36300';24;8;'12101';'0804';          0.00;        100.00;         20.84
'1.36300.700100';MIETZINSE;AUSGABE;'36300';24;9;'GBD00';'BD00';          0.00;          0.00;         69.60
'1.36300.700700';MIETZINSE KÜNDIGUNGSVERZICHT;AUSGABE;'36300';24;8;'12020';'0804';          0.00;      40000.00;      22375.69
'1.36300.700705';MIETZINSE KÜNDIGUNGSVERZICHT;AUSGABE;'36300';24;8;'12020';'0804';      23700.00;          0.00;          0.00
'1.36300.710000';ÖFFENTLICHE ABGABEN, OHNE GEBÜHREN GEMÄSS FAG.;AUSGABE;'36300';24;9;'GBD00';'BD00';          0.00;          0.00;        175.20
'1.36300.723000';AMTSPAUSCHALIEN UND REPRÄSENTATIONSAUSGABEN;AUSGABE;'36300';24;9;'GBD00';'BD00';        200.00;        200.00;        680.15
'1.36300.723100';AMTSPAUSCHALIEN UND REPRÄSENTATIONSAUSGABEN;AUSGABE;'36300';24;9;'GBD00';'BD00';        200.00;        200.00;          0.00
'1.36300.726000';MITGLIEDSBEITRÄGE AN INSTITUTIONEN (IM INLAND);AUSGABE;'36300';24;4;'';'BD00';      32700.00;      32700.00;      32700.00
'1.36300.728000';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'36300';24;9;'GBD00';'BD00';          0.00;          0.00;       6090.00
'1.36300.728036';ENTGELTE FÜR SONSTIGE LEISTUNGEN GBG;AUSGABE;'36300';24;9;'GBGIV';'0804';        300.00;          0.00;          0.00
'1.36300.728200';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'36300';24;9;'GBD00';'BD00';      10000.00;      11000.00;          0.00
'1.36300.757000';LFD. TRANSFERZ. AN PRIV.ORGANISATIONEN O.ERWERBSZW;AUSGABE;'36300';27;5;'';'BD00';      97000.00;      97000.00;     146000.00
'1.36300.757200';LFD. TRANSFERZ. AN PRIV.ORGANISATIONEN O.ERWERBSZW;AUSGABE;'36300';27;5;'';'0800';      68400.00;      79900.00;      57000.00
'1.36307.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'36307';65;8;'SN021';'SN21';       7500.00;       6900.00;       5348.41
'1.36307.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'36307';25;8;'SN021';'SN21';       1800.00;       2800.00;       3309.06
'1.36309.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'36309';65;8;'SN021';'SN21';       6800.00;       6700.00;       3055.58
'1.36309.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'36309';25;8;'SN021';'SN21';       2800.00;       2900.00;       3633.46
'1.36310.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'36310';65;8;'SN021';'SN21';      10300.00;      10300.00;      10325.29
'1.36310.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'36310';25;8;'SN021';'SN21';       1700.00;       1600.00;       1715.18
'1.36900.757000';LFD. TRANSFERZ. AN PRIV.ORGANISATIONEN O.ERWERBSZW;AUSGABE;'36900';27;5;'';'1600';      94800.00;     101000.00;      99200.00
'1.36900.768100';SONST. LFD. TRANSFERZAHLUNGEN AN PRIVATE HAUSHALTE;AUSGABE;'36900';27;5;'';'1600';       1000.00;       1000.00;          0.00
'1.37000.757000';LFD. TRANSFERZ. AN PRIV.ORGANISATIONEN O.ERWERBSZW;AUSGABE;'37000';27;5;'';'1600';      21200.00;      21200.00;      21200.00
'1.37100.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'37100';25;8;'SN021';'SN21';       5300.00;       4400.00;       4395.21
'1.37100.755000';LFD. TRANSFERZ. AN UNTERNEHMUNGEN (OHNE FINANZUNTE;AUSGABE;'37100';27;5;'';'1600';      46000.00;      48900.00;     141800.00
'1.37100.757000';LFD. TRANSFERZ. AN PRIV.ORGANISATIONEN O.ERWERBSZW;AUSGABE;'37100';27;5;'';'1600';     261700.00;     263900.00;     282100.00
'1.37100.768200';SONST. LFD. TRANSFERZAHLUNGEN AN PRIVATE HAUSHALTE;AUSGABE;'37100';27;5;'';'1600';       5500.00;       5500.00;      12400.00
'1.37100.768300';SONST. LFD. TRANSFERZAHLUNGEN AN PRIVATE HAUSHALTE;AUSGABE;'37100';27;5;'';'1600';      21700.00;      21700.00;      21700.00
'1.38100.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'38100';65;8;'SN021';'SN21';     262800.00;     256500.00;     252855.84
'1.38100.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'38100';25;8;'SN021';'SN21';       7400.00;      16600.00;      19723.31
'1.39000.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'39000';65;8;'SN021';'SN21';     165200.00;     153700.00;     184927.60
'1.39000.620100';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'39000';24;9;'BG100';'BG00';       1000.00;       1000.00;          0.00
'1.39000.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'39000';25;8;'SN021';'SN21';      26400.00;      47200.00;      52494.16
'1.39000.723000';AMTSPAUSCHALIEN UND REPRÄSENTATIONSAUSGABEN;AUSGABE;'39000';24;9;'BG100';'BG00';          0.00;      10000.00;       1500.00
'1.39000.728008';ENTGELTE FÜR SONSTIGE LEISTUNGEN HOLDING;AUSGABE;'39000';24;9;'';'BG00';      20000.00;          0.00;          0.00
'1.39000.728200';ENTGELTE FÜR SONSTIGE LEISTUNGEN;AUSGABE;'39000';24;9;'BG100';'BG00';       3000.00;       3000.00;          0.00
'1.39000.754000';LFD. TRANSFERZ. AN SONST.TRÄGER D.ÖFFENTL.RECHTS;AUSGABE;'39000';26;5;'';'BG00';      25000.00;      25000.00;          0.00
'1.39000.757000';LFD. TRANSFERZ. AN PRIV.ORGANISATIONEN O.ERWERBSZW;AUSGABE;'39000';27;5;'';'BG00';      56400.00;      56400.00;      69600.00
'1.39000.777000';KAP.TRANSFERZ. AN PRIV.ORGANISATIONEN O. ERWERBSZW;AUSGABE;'39000';44;5;'';'BG00';          0.00;          0.00;     184362.18
'1.40000.010000';GEBÄUDE;AUSGABE;'40000';40;3;'G0050';'0500';       1000.00;       1000.00;          0.00
'1.40000.040000';FAHRZEUGE;AUSGABE;'40000';41;3;'G0050';'0500';       1000.00;          0.00;          0.00
'1.40000.042000';AMTSAUSSTATTUNG;AUSGABE;'40000';41;3;'G0050';'0500';       7200.00;       7000.00;        493.49
'1.40000.042006';AMTSAUSSTATTUNG GBG;AUSGABE;'40000';41;3;'G0050';'0500';        600.00;          0.00;          0.00
'1.40000.042008';AMTSAUSSTATTUNG HOLDING;AUSGABE;'40000';41;3;'G0050';'0500';        500.00;          0.00;          0.00
'1.40000.042600';AMTSAUSSTATTUNG WB;AUSGABE;'40000';41;3;'G0050';'0500';          0.00;       1000.00;          0.00
'1.40000.070000';AKTIVIERUNGSFÄHIGE RECHTE;AUSGABE;'40000';42;3;'G0050';'0500';       1000.00;       1000.00;          0.00
'1.40000.346000';INVESTITIONSDARLEHEN VON KREDITINSTITUTEN;AUSGABE;'40000';65;8;'SN021';'SN21';      25700.00;      25200.00;      24900.13
'1.40000.400000';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'40000';23;1;'G0050';'0500';       7000.00;       7000.00;       2777.04
'1.40000.400006';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS GBG;AUSGABE;'40000';23;1;'G0050';'0500';        100.00;          0.00;          0.00
'1.40000.400008';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS HOLDING;AUSGABE;'40000';23;1;'G0050';'0500';        100.00;          0.00;          0.00
'1.40000.400030';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'40000';23;3;'G0050';'0500';       1000.00;       1000.00;        246.17
'1.40000.400890';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'40000';23;1;'G085W';'085W';          0.00;          0.00;         60.09
'1.40000.400990';GERINGWERTIGE WIRTSCHAFTSGÜTER D.ANLAGEVERMÖGENS;AUSGABE;'40000';23;3;'GMDI0';'MDIM';          0.00;          0.00;       4706.13
'1.40000.424000';ROH- UND HILFSSTOFFE FÜR DAS BAUNEBENGEWERBE;AUSGABE;'40000';23;1;'G0050';'0500';       1000.00;       1000.00;          0.00
'1.40000.425000';SONSTIGE ROH- UND HILFSSTOFFE;AUSGABE;'40000';23;1;'G0050';'0500';        100.00;       1000.00;          0.00
'1.40000.425890';SONSTIGE ROH- UND HILFSSTOFFE;AUSGABE;'40000';23;1;'G085W';'085W';          0.00;          0.00;         51.33
'1.40000.428550';FERTIG BEZOGENE TEILE;AUSGABE;'40000';23;1;'G0050';'0500';          0.00;       1000.00;        244.66
'1.40000.428890';FERTIG BEZOGENE TEILE;AUSGABE;'40000';23;1;'G085W';'085W';          0.00;          0.00;        264.04
'1.40000.430009';LEBENSMITTEL ZK;AUSGABE;'40000';23;1;'V4300';'0500';        100.00;        100.00;          0.00
'1.40000.454000';REINIGUNGSMITTEL;AUSGABE;'40000';23;1;'12202';'0805';          0.00;          0.00;        237.14
'1.40000.454100';REINIGUNGSMITTEL;AUSGABE;'40000';23;1;'G0050';'0500';        100.00;        100.00;         11.82
'1.40000.455000';CHEMISCHE UND SONSTIGE ARTVERWANDTE MITTEL;AUSGABE;'40000';23;1;'G0050';'0500';        100.00;        100.00;          0.00
'1.40000.456000';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'40000';23;1;'G0050';'0500';       7500.00;       7500.00;       5522.72
'1.40000.456990';SCHREIB-,ZEICHEN- UND SONSTIGE BÜROMITTEL;AUSGABE;'40000';23;1;'G0050';'0500';       7000.00;       7000.00;       7828.16
'1.40000.457000';DRUCKWERKE;AUSGABE;'40000';23;1;'G0050';'0500';       3000.00;       3000.00;       1707.49
'1.40000.457009';DRUCKWERKE KOPIERSERVICE - MDPA;AUSGABE;'40000';23;1;'G0050';'0500';       6000.00;       4000.00;          0.00
'1.40000.457100';DRUCKWERKE;AUSGABE;'40000';23;1;'G0050';'0500';        500.00;        500.00;          0.00
'1.40000.458000';MITTEL ZUR ÄRZTL. BETREUUNG UND GESUNDHEITSVORSORG;AUSGABE;'40000';23;1;'G0050';'0500';        300.00;        300.00;        210.65
'1.40000.459000';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'40000';23;1;'G0050';'0500';        200.00;        200.00;         59.26
'1.40000.459550';SONSTIGE VERBRAUCHSGÜTER;AUSGABE;'40000';23;1;'G0050';'0500';          0.00;       1000.00;         12.26
'1.40000.500000';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'40000';20;0;'SN001';'0500';    1540000.00;    1512500.00;    1550540.60
'1.40000.500010';GELDBEZÜGE DER BEAMTEN DER VERWALTUNG;AUSGABE;'40000';20;0;'SN001';'0500';      25700.00;      29800.00;      30210.15
'1.40000.501000';GELDBEZÜGE DER BEAMTEN IN HANDWERKLICHER VERWENDUN;AUSGABE;'40000';20;0;'SN001';'0500';      26800.00;          0.00;      16050.55
'1.40000.510000';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'40000';20;0;'SN001';'0500';     856900.00;     724500.00;     645859.44
'1.40000.510010';GELDBEZÜGE DER VERTRAGSBEDIENSTETEN DER VERWALTUNG;AUSGABE;'40000';20;0;'SN001';'0500';       8000.00;       6800.00;       8485.78
'1.40000.522100';GELDBEZÜGE DER NICHT GANZJÄHRIG BESCHÄFTIGTEN ANGE;AUSGABE;'40000';20;0;'G0050';'0500';        100.00;          0.00;          0.00
'1.40000.522500';GELDBEZÜGE DER NICHT GANZJÄHRIG BESCHÄFTIGTEN ANGE;AUSGABE;'40000';20;0;'G0050';'0500';        100.00;        500.00;          0.00
'1.40000.523100';GELDBEZÜGE DER NICHT GANZJÄHRIG BESCHÄFTIGTEN ARBE;AUSGABE;'40000';20;0;'SN001';'0500';          0.00;       3400.00;          0.00
'1.40000.560000';REISEGEBÜHREN;AUSGABE;'40000';20;0;'G0050';'0500';       2000.00;       1000.00;       1197.65
'1.40000.563000';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'40000';20;0;'SN001';'0500';      30800.00;      27100.00;      29765.20
'1.40000.563100';SONSTIGE AUFWANDSENTSCHÄDIGUNGEN;AUSGABE;'40000';20;0;'G0050';'0500';        200.00;        100.00;         46.20
'1.40000.565000';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'40000';20;0;'SN001';'0500';      16200.00;      14400.00;      17223.60
'1.40000.565300';MEHRLEISTUNGSVERGÜTUNGEN;AUSGABE;'40000';20;0;'G0050';'0500';       1000.00;       1000.00;         45.95
'1.40000.567000';BELOHNUNGEN UND GELDAUSHILFEN;AUSGABE;'40000';20;0;'G0050';'0500';        100.00;          0.00;          0.00
'1.40000.569000';SONSTIGE NEBENGEBÜHREN;AUSGABE;'40000';20;0;'SN001';'0500';      26200.00;      22900.00;      26745.05
'1.40000.580000';DGB ZUM AUSGLEICHSFONDS FÜR FAMILIENBEIHILFEN;AUSGABE;'40000';20;0;'SN001';'0500';     116300.00;      90300.00;      97083.02
'1.40000.581000';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'40000';20;0;'SN001';'0500';     249700.00;     192000.00;     204718.48
'1.40000.581500';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'40000';20;0;'SN001';'0500';      58100.00;      47100.00;      51211.62
'1.40000.581900';SONSTIGE DGB ZUR SOZIALEN SICHERHEIT;AUSGABE;'40000';20;0;'G0050';'0500';        100.00;        100.00;          0.00
'1.40000.590000';FREIWILLIGE SOZIALLEISTUNGEN (NUR BARLEISTUNGEN);AUSGABE;'40000';20;0;'SN001';'0500';       2200.00;       1500.00;       3479.00
'1.40000.600000';STROM;AUSGABE;'40000';24;1;'G0050';'0500';          0.00;      19000.00;      30790.41
'1.40000.600005';STROM;AUSGABE;'40000';24;1;'G0050';'0500';      30800.00;          0.00;          0.00
'1.40000.602000';WASSER;AUSGABE;'40000';24;1;'12101';'0804';          0.00;       1400.00;        916.12
'1.40000.602005';WASSER;AUSGABE;'40000';24;1;'12101';'0804';       1400.00;          0.00;          0.00
'1.40000.603000';WÄRME;AUSGABE;'40000';24;1;'G0050';'0500';          0.00;      11400.00;      13094.24
'1.40000.603005';WÄRME;AUSGABE;'40000';24;1;'G0050';'0500';      13100.00;          0.00;          0.00
'1.40000.614000';INSTANDH. VON GEBÄUDEN;AUSGABE;'40000';24;3;'G0050';'0500';          0.00;       3800.00;        411.33
'1.40000.614005';INSTANDH. VON GEBÄUDEN;AUSGABE;'40000';24;3;'G0050';'0500';       8000.00;          0.00;          0.00
'1.40000.614006';INSTANDH. VON GEBÄUDEN GBG;AUSGABE;'40000';24;3;'G0050';'0500';       5000.00;          0.00;          0.00
'1.40000.614008';INSTANDH. VON GEBÄUDEN HOLDING;AUSGABE;'40000';24;3;'G0050';'0500';        100.00;          0.00;          0.00
'1.40000.614009';INSTANDH. VON GEBÄUDEN A 8/5W;AUSGABE;'40000';24;3;'G0050';'0500';          0.00;          0.00;       6634.18
'1.40000.614100';INSTANDH. VON GEBÄUDEN;AUSGABE;'40000';24;3;'G0050';'0500';       5000.00;          0.00;       4283.85
'1.40000.614109';INSTANDH. VON GEBÄUDEN;AUSGABE;'40000';24;3;'G0050';'0500';          0.00;          0.00;        101.85
'1.40000.614500';INSTANDH. VON GEBÄUDEN;AUSGABE;'40000';24;3;'G0050';'0500';          0.00;       1000.00;       9569.19
'1.40000.617008';INSTANDH. VON FAHRZEUGEN HOLDING;AUSGABE;'40000';24;3;'G0050';'0500';        100.00;          0.00;          0.00
'1.40000.618000';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'40000';24;3;'G0050';'0500';        500.00;        500.00;        498.76
'1.40000.618006';INSTANDH. VON SONSTIGEN ANLAGEN GBG;AUSGABE;'40000';24;3;'G0050';'0500';        100.00;          0.00;          0.00
'1.40000.618008';INSTANDH. VON SONSTIGEN ANLAGEN HOLDING;AUSGABE;'40000';24;3;'G0050';'0500';        100.00;          0.00;          0.00
'1.40000.618030';INSTANDH. VON SONSTIGEN ANLAGEN;AUSGABE;'40000';24;2;'G0050';'0500';          0.00;       1000.00;        190.85
'1.40000.618109';INSTANDH. VON SONSTIGEN ANLAGEN A 8/5W;AUSGABE;'40000';24;3;'G0050';'0500';          0.00;          0.00;       1500.55
'1.40000.618600';INSTANDH. VON SONSTIGEN ANLAGEN WB;AUSGABE;'40000';24;3;'G0050';'0500';          0.00;        100.00;          0.00
'1.40000.620000';PERSONEN- UND GÜTERTRANSPORTE;AUSGABE;'40000';24;8;'G0050';'0500';       9000.00;       9000.00;       8991.51
'1.40000.620006';PERSONEN- UND GÜTERTRANSPORTE GBG;AUSGABE;'40000';24;8;'G0050';'0500';        100.00;          0.00;          0.00
'1.40000.620008';PERSONEN- UND GÜTERTRANSPORTE HOLDING;AUSGABE;'40000';24;9;'G0050';'0500';        100.00;          0.00;          0.00
'1.40000.620600';PERSONEN- UND GÜTERTRANSPORTE WB;AUSGABE;'40000';24;9;'G0050';'0500';          0.00;       1000.00;        898.32
'1.40000.630000';POSTDIENSTE;AUSGABE;'40000';24;1;'MD002';'MDPA';      52600.00;      41000.00;      39635.43
'1.40000.631000';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'40000';24;1;'G0050';'0500';          0.00;          0.00;       2052.18
'1.40000.631200';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'40000';24;1;'G0050';'0500';          0.00;          0.00;       3372.57
'1.40000.631300';TELEKOMMUNIKATIONSDIENSTE;AUSGABE;'40000';24;1;'MD002';'MDPA';          0.00;          0.00;        804.58
'1.40000.631390';TELEKOMMUNIKATIONSDIENSTE EDV;AUSGABE;'40000';24;1;'GMDI0';'MDIM';          0.00;          0.00;        630.00
'1.40000.640000';RECHTSKOSTEN;AUSGABE;'40000';24;8;'G0050';'0500';        100.00;        100.00;          0.00
'1.40000.650000';ZINSEN FÜR FINANZSCHULDEN - INLAND;AUSGABE;'40000';25;8;'SN021';'SN21';       4400.00;       4900.00;       5052.33
'1.40000.670000';VERSICHERUNGEN;AUSGABE;'40000';24;8;'12101';'0804';          0.00;       1700.00;      10190.21
'1.40000.670005';VERSICHERUNGEN;AUSGABE;'40000';24;8;'12101';'0804';       1700.00;          0.00;          0.00
